Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-04-07,Light Year Exploration is a distributor of vehicle mechanical products.,Light Year Exploration,https://www.crunchbase.com/organization/light-year-exploration,"Machinery Manufacturing, Manufacturing","Suzhou, Jiangsu, China, Asia",Seed Round - Light Year Exploration,https://www.crunchbase.com/funding_round/light-year-exploration-seed--2c348d34,2,"SR Capital, Yuyi Capital",Seed,SR Capital,Seed,2,10000000,CNY,1410139,,,,10000000,CNY,1410139,Yes,,,,Seed,,"192,951",
2024-01-29,Forvision focuses on low-speed autonomous driving and is committed to implementing the most advanced intelligent driving technologies.,Forvision,https://www.crunchbase.com/organization/forvision-2899,"Automotive, Autonomous Vehicles","Suzhou, Jiangsu, China, Asia",Venture Round - Forvision,https://www.crunchbase.com/funding_round/forvision-2899-series-unknown--756b31bd,2,"Oriza Prior, SND Ventures Group",,"Oriza Prior, SND Ventures Group",Venture - Series Unknown,2,100000000,CNY,14087285,,,,100000000,CNY,14087285,Yes,,http://www.forvision-tech.com,,Early Stage Venture,1,"193,568",
2024-04-01,"Elu.AI specializes in the design, manufacture, and deployment of intelligent robots and AI agent solutions.",Elu.AI,https://www.crunchbase.com/organization/elu-ai,"Artificial Intelligence (AI), Manufacturing, Robotic Process Automation (RPA)","Hangzhou, Zhejiang, China, Asia",Angel Round - Elu.AI,https://www.crunchbase.com/funding_round/elu-ai-angel--cda0d82e,1,China Creation Ventures (CCV),Seed,China Creation Ventures (CCV),Angel,2,,,,,,,,,,Yes,,https://elu-ai.com,,Seed,,"193,976",
2024-05-23,PhiGent Robotics offers autonomous driving solutions.,PhiGent Robotics,https://www.crunchbase.com/organization/phigent-robotics,"3D Technology, Artificial Intelligence (AI), Autonomous Vehicles","Beijing, Beijing, China, Asia",Series B - PhiGent Robotics,https://www.crunchbase.com/funding_round/phigent-robotics-series-b--70e52d15,2,"Beijing E-town International Investment & Development, Horizon Robotics",Early Stage Venture,Beijing E-town International Investment & Development,Series B,7,30000000,USD,30000000,,,,74763416,USD,74763416,Yes,,https://www.phigent.ai/,,Early Stage Venture,,"194,135",
2024-05-15,"Bengbengyu is a freshwater fish breeding manufacturer that engages in product nursery, breeding, and processing of aquatic products.",Bengbengyu,https://www.crunchbase.com/organization/bengbengyu,"Aquaculture, Food Processing, Manufacturing","Guangzhou, Guangdong, China, Asia",Series A - Bengbengyu,https://www.crunchbase.com/funding_round/bengbengyu-series-a--5c870ac7,2,"China Science and Technology Innovation, Zhongke Kechuang",Early Stage Venture,"China Science and Technology Innovation, Zhongke Kechuang",Series A,2,,,,,,,,,,Yes,,http://www.hsbby.com/,,Early Stage Venture,,"194,136",
2024-04-26,Jushu Biotech is a medical engineering company that focuses on the research and development of synthetic biosensing technology.,Jushu Biotech,https://www.crunchbase.com/organization/jushu-biotech,"Biopharma, Biotechnology, Genetics, Medical","Changping, Beijing, China, Asia",Series A - Jushu Biotech,https://www.crunchbase.com/funding_round/jushu-biotech-series-a--aaaf8b7c,2,"Guolian Capital, Zhongsu Capital",Early Stage Venture,,Series A,3,,,,,,,108660000,CNY,15159469,Yes,,https://jushubiotech.com/,,Early Stage Venture,,"195,147",
2024-05-29,LELECHA combines tea and soft European bags to create different brand development models.,LELECHA,https://www.crunchbase.com/organization/lelecha,Tea,"Shanghai, Shanghai, China, Asia",Corporate Round - LELECHA,https://www.crunchbase.com/funding_round/lelecha-corporate-round--c15b6c69,1,Nayuki’s Tea,,Nayuki’s Tea,Corporate Round,4,525000000,CNY,73811633,675000000,CNY,94900671,193595010,USD,193595010,Yes,,http://www.lelech-a.com,,,,"195,385",
2024-03-11,"WorldCom Hengqi is an operating system & solution provider of intelligent operating systems using AI, big data & cloud technologies.",WorldCom Hengqi,https://www.crunchbase.com/organization/platx,"Artificial Intelligence (AI), Cloud Data Services, Data Integration, Operating Systems","Haidian, Beijing, China, Asia",Series B - WorldCom Hengqi,https://www.crunchbase.com/funding_round/platx-series-b--5b04526f,4,"Fortune Venture Capital, Leli Capital, Yuanqi Capital, Yuanzhi Hechuang",Early Stage Venture,,Series B,6,200000000,CNY,27837319,,,,300000000,CNY,43383719,Yes,,https://www.stonehg.cn/,,Early Stage Venture,1,"196,181",
2024-03-30,Hengtong Submarine Power Cable provides fiber optic communication and energy network system solutions.,Hengtong Submarine Power Cable,https://www.crunchbase.com/organization/hengtong-submarine-power-cable,,"Wujiang, Jiangsu, China, Asia",Private Equity Round - Hengtong Submarine Power Cable,https://www.crunchbase.com/funding_round/hengtong-submarine-power-cable-private-equity--f6291b27,4,"Bank of China, Bank of China Financial Assets Investment, CCB Investments, Changshu Guofa Venture",Private Equity,"Bank of China, Bank of China Financial Assets Investment, CCB Investments, Changshu Guofa Venture",Private Equity,2,1030000000,CNY,142645450,17470000000,CNY,2419433019,1590000000,CNY,219635153,Yes,,http://www.hengtongmarine.com,,Private Equity,,"197,717",
2024-01-10,Nolibox is a design service firm that uses AI technology along with aesthetic principles and design models to create custom visual design.,Nolibox Computational Aesthetics,https://www.crunchbase.com/organization/nolibox-computational-aesthetics,"Artificial Intelligence (AI), Graphic Design, Product Design, UX Design","Haidian, Beijing, China, Asia",Series A - Nolibox Computational Aesthetics,https://www.crunchbase.com/funding_round/nolibox-computational-aesthetics-series-a--1c1e553a,2,"GRIP Capital, Spinel Capital",Early Stage Venture,,Series A,3,,,,,,,,,,Yes,,https://www.nolibox.com/,,Early Stage Venture,,"198,891",
2024-03-12,"Lemon Biotechnology is a large domestic pectin production enterprise which integrates product development, processing and sales.",Lemon Biotechnology,https://www.crunchbase.com/organization/guangzhou-laimeng-jituan,"Food and Beverage, Food Processing, Manufacturing","Guangzhou, Guangdong, China, Asia",Seed Round - Lemon Biotechnology,https://www.crunchbase.com/funding_round/guangzhou-laimeng-jituan-seed--69c305a9,2,"Guangken Taizheng Guquan, Tianhe Capital",Seed,,Seed,2,100000000,CNY,13923698,,,,18143684,USD,18143684,Yes,,http://www.sinopectin.com/,,Early Stage Venture,,"198,894",
2024-05-22,Seek wave focuses on wireless communication chip research and development.,Seek wave,https://www.crunchbase.com/organization/seek-wave,"Internet, Internet of Things, Semiconductor","Shanghai, Shanghai, China, Asia",Series A - Seek wave,https://www.crunchbase.com/funding_round/seek-wave-series-a--3fa99730,2,"Peakvest, Yi Ling Capital",Early Stage Venture,"Peakvest, Yi Ling Capital",Series A,2,100000000,CNY,14097612,,,,100000000,CNY,14097612,Yes,,https://www.seekwavetech.com,,Early Stage Venture,1,"199,104",
2024-02-06,Zhongke Huakong is a manufacturer and research and development company that specializes in the creation of military and defense equipment.,Zhongke Huakong,https://www.crunchbase.com/organization/zhongke-huakong,"Drones, Manufacturing, Military","Hefei, Anhui, China, Asia",Seed Round - Zhongke Huakong,https://www.crunchbase.com/funding_round/zhongke-huakong-seed--1d9d3ec7,1,Western Capital,Seed,Western Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"200,640",
2024-03-12,Leen Automation is an automation technology company that focuses on the development and manufacturing of servo drive and motors.,Leen Automation,https://www.crunchbase.com/organization/leen-automation,"Electronics, Industrial Automation, Manufacturing","Chengdu, Sichuan, China, Asia",Angel Round - Leen Automation,https://www.crunchbase.com/funding_round/leen-automation-angel--cbf3ad34,1,Chongqing Research Institute of Harbin Institute of Technology,Seed,Chongqing Research Institute of Harbin Institute of Technology,Angel,2,,,,,,,,,,Yes,,,,Seed,,"205,260",
2024-01-30,Onco Technology is a provider of chip programming equipment and programming solutions.,Onco Technology,https://www.crunchbase.com/organization/onco-technology,"Manufacturing, Semiconductor","Shenzhen, Guangdong, China, Asia",Series B - Onco Technology,https://www.crunchbase.com/funding_round/onco-technology-series-b--648a57c8,3,"Co-Stone Venture Capital, GF Xinde Investment Management, Zhuhai Gree Financial Investment Management",Early Stage Venture,Co-Stone Venture Capital,Series B,2,100000000,CNY,14076378,,,,100000000,CNY,14076378,Yes,,http://www.acroview.com/,$1M to $10M,Early Stage Venture,,"207,267",
2024-04-25,BaoChain Intelligence is a high-precision software system developer and manufacturer dedicated to 3D intelligent vision.,BaoChain Intelligence,https://www.crunchbase.com/organization/baochain-intelligence,"3D Technology, Artificial Intelligence (AI), Manufacturing, Software","Longgang, Guangdong, China, Asia",Series B - BaoChain Intelligence,https://www.crunchbase.com/funding_round/baochain-intelligence-series-b--d29dc5c7,1,UnityVC,Early Stage Venture,UnityVC,Series B,3,,,,,,,10000000,CNY,1567890,Yes,,http://toplab.ai/,,Early Stage Venture,,"207,423",
2024-02-01,Matridx focuses on molecular diagnostic technology for infectious pathogens.,Matridx,https://www.crunchbase.com/organization/matridx,"Biotechnology, Health Care, Health Diagnostics","Hangzhou, Zhejiang, China, Asia",Series C - Matridx,https://www.crunchbase.com/funding_round/matridx-series-c--01ecbff0,2,"Quintiles Fund, Yuhang state Investment",Late Stage Venture,"Quintiles Fund, Yuhang state Investment",Series C,5,,,,,,,300000000,CNY,45199668,Yes,,https://www.matridx.com,,Late Stage Venture,2,"209,446",
2024-02-02,Newmut Nano specializes on the development and industrial application of fluidized state technologies.,Newmut Nanotechnology,https://www.crunchbase.com/organization/newmut-nanotechnology,"Industrial, Manufacturing","Zhangjiagang, Jiangsu, China, Asia",Series A - Newmut Nanotechnology,https://www.crunchbase.com/funding_round/newmut-nanotechnology-series-a--5839dcd7,1,Fibonacci VC,Early Stage Venture,Fibonacci VC,Series A,2,10000000,CNY,1390453,,,,10000000,CNY,1390453,Yes,,http://newmatnano.com,,Early Stage Venture,2,"209,498",
2024-03-01,HyperSilicon develops FPGA-based SoC/ASIC prototyping and hardware emulation accelerator tools.,HyperSilicon,https://www.crunchbase.com/organization/hypersilicon,"Electronics, Hardware, Manufacturing, Semiconductor, Software","Wuxi, Anhui, China, Asia",Series B - HyperSilicon,https://www.crunchbase.com/funding_round/hypersilicon-series-b--45e48010,1,Huada Empyrean Software,Early Stage Venture,,Series B,3,,,,,,,100000000,CNY,14479533,Yes,,http://www.hypersilicon.com,$1M to $10M,Early Stage Venture,,"209,921",
2024-01-26,Shuohong Biotechnology is a synthetic biology company that focuses on precision fermentation technology and protein products.,Shuohong Biology,https://www.crunchbase.com/organization/shuohong-biology,"Biopharma, Biotechnology, Manufacturing","Suzhou, Jiangsu, China, Asia",Seed Round - Shuohong Biology,https://www.crunchbase.com/funding_round/shuohong-biology-seed--0dcd2126,2,"Lenovo Capital and Incubator Group (LCIG), Zhengxuan Investment",Seed,,Seed,2,,,,,,,,,,Yes,,https://www.aquafarmtory.com/cn,,Seed,,"210,985",
2024-01-04,Qiangua Technology is a Chinese autonomous driving truck company.,Qiangua Technology,https://www.crunchbase.com/organization/qiangua-technology,"Automotive, Autonomous Vehicles","Beijing, Beijing, China, Asia",Debt Financing - Qiangua Technology,https://www.crunchbase.com/funding_round/qiangua-technology-debt-financing--89474835,1,SPD Silicon Valley Bank (SSVB),,SPD Silicon Valley Bank (SSVB),Debt Financing,3,,,,,,,300000000,CNY,45438667,No,,https://www.autra.tech,,Seed,,"212,596",
2024-02-19,Moonshot AI seeks solutions in transforming energy into intelligence and generating intelligence with users through its product offerings.,Moonshot AI,https://www.crunchbase.com/organization/dark-side-of-the-moon,"Artificial Intelligence (AI), Generative AI, Machine Learning, Software","Haidian, Beijing, China, Asia",Series B - Moonshot AI,https://www.crunchbase.com/funding_round/dark-side-of-the-moon-series-b--1b8afde2,4,"Alibaba Group, HSG, Meituan, Xiaohongshu",Early Stage Venture,"Alibaba Group, HSG",Series B,4,1000000000,USD,1000000000,1500000000,USD,1500000000,1574122807,USD,1574122807,Yes,,https://www.moonshot.ai,,Early Stage Venture,,"214,096",
2024-05-11,Lingmo Medical is a company that provides department-level flexible endoscopic solutions.,Lingmo Medical,https://www.crunchbase.com/organization/lingmo-medical,"Health Care, Hospital, Medical, Wellness","Hangzhou, Zhejiang, China, Asia",Seed Round - Lingmo Medical,https://www.crunchbase.com/funding_round/lingmo-medical-seed--9676dd5d,1,Haibon fenghua VC,Seed,Haibon fenghua VC,Seed,2,,,,,,,,,,Yes,,,,Early Stage Venture,,"214,270",
2024-04-19,IMPACT Therapeutics is a therapeutics company dedicated to the development of similar drugs to treat cancer.,IMPACT Therapeutics,https://www.crunchbase.com/organization/impact-therapeutics,"Biotechnology, Pharmaceutical, Therapeutics","Nanjing, Jiangsu, China, Asia",Series D - IMPACT Therapeutics,https://www.crunchbase.com/funding_round/impact-therapeutics-series-d--9914adfa,5,"C&D Emerging Investment, Guojin Group, Kingray Capital, Lilly Asia Ventures, ShenZhen GTJA Investment Group",Late Stage Venture,"Kingray Capital, ShenZhen GTJA Investment Group",Series D,7,400000000,CNY,55250145,,,,179816339,USD,179816339,Yes,,http://www.impacttherapeutics.com,$1M to $10M,Late Stage Venture,2,"214,330",
2024-01-23,"Greenon Biotech specializes in the research, development, production, and promotion of alternative antibiotic preparations for animals.",Greenon Biotech,https://www.crunchbase.com/organization/greenon-biotech,"Agriculture, AgTech, Farming","Wuhan, Hubei, China, Asia",Angel Round - Greenon Biotech,https://www.crunchbase.com/funding_round/greenon-biotech-angel--a52ec955,3,"CD Capital, CDH Investments, Zhengxuan Investment",Seed,"CDH Investments, Zhengxuan Investment",Angel,2,100000000,CNY,14104571,,,,100000000,CNY,14104571,Yes,,,,Seed,2,"215,171",
2024-04-01,Tianhu Technology is a computational chemistry and AI-driven innovative drug molecule design provider.,Tianhu Technology,https://www.crunchbase.com/organization/tianhu-technology,"Artificial Intelligence (AI), Consulting, Medical","Minhang, Shanghai, China, Asia",Seed Round - Tianhu Technology,https://www.crunchbase.com/funding_round/tianhu-technology-seed--24430fc1,6,"3E Bioventures, Bencao Capital, GSR United Capital, Jiaoyan Capital, Morning Spring Venture, Shanghai Jiao Tong University",Seed,GSR United Capital,Seed,3,1410000,USD,1410000,,,,25236478,USD,25236478,Yes,,https://www.matwings.com,,Early Stage Venture,3,"215,351",
2024-05-17,Lianying Law is a law firm that specializes in professional legal consultation and services to resolve economic disputes and legal issues.,Lianying Law,https://www.crunchbase.com/organization/lianying-law,"Consulting, Law Enforcement, Legal","Xiamen, Fujian, China, Asia",Series A - Lianying Law,https://www.crunchbase.com/funding_round/lianying-law-series-a--a72026e2,2,"Hainan Jingheng Investment, Shuzhi Investment",Early Stage Venture,,Series A,1,,,,,,,,,,Yes,,,,Early Stage Venture,,"218,424",
2024-01-19,Logic Bit is a developer of large-scale superconducting quantum computing devices.,Logicbit Technology,https://www.crunchbase.com/organization/logicbit-technology,,"Hangzhou, Zhejiang, China, Asia",Seed Round - Logicbit Technology,https://www.crunchbase.com/funding_round/logicbit-technology-seed--5020e876,2,"lotus boat angel, ZJU Joint Innovation Investment",Seed,ZJU Joint Innovation Investment,Seed,2,,,,,,,,,,Yes,,,,Seed,,"218,545",
2024-01-19,Guangdong Shi Robot is a cold chain cloud factory platform supplier that specializes in artificial intelligence supply chain management.,Guangdong Shi Robot,https://www.crunchbase.com/organization/guangdong-shi-robot,"Artificial Intelligence (AI), Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - Guangdong Shi Robot,https://www.crunchbase.com/funding_round/guangdong-shi-robot-seed--4c93f6e1,2,"GSR United Capital, Shunyi Science and Technology Innovation Group",Seed,Shunyi Science and Technology Innovation Group,Seed,8,100000000,CNY,14054024,,,,16864741,USD,16864741,Yes,,http://www.ysjiqi.com,,Seed,,"218,837",
